-41157425.00,-71417747.00,6,140,301022.00,19413500.00
-41157432.00,-71417788.00,7,139,301022.00,19413700.00
-41157435.00,-71417804.00,7,139,301022.00,19413800.00
-41157438.00,-71417821.00,7,139,301022.00,19413900.00
-41157441.00,-71417837.00,6,140,301022.00,19414000.00
-41157443.00,-71417854.00,6,140,301022.00,19414100.00
-41157449.00,-71417873.00,6,140,301022.00,19414200.00
-41157456.00,-71417890.00,6,140,301022.00,19414300.00
-41157470.00,-71417924.00,7,139,301022.00,19414500.00
-41157473.00,-71417940.00,7,139,301022.00,19414600.00
-41157481.00,-71417961.00,7,139,301022.00,19414700.00
-41157486.00,-71417976.00,7,139,301022.00,19414800.00
-41157490.00,-71417992.00,6,140,301022.00,19414900.00
-41157493.00,-71418007.00,7,139,301022.00,19415000.00
-41157495.00,-71418019.00,7,139,301022.00,19415100.00
-41157503.00,-71418050.00,7,139,301022.00,19415300.00
-41157507.00,-71418066.00,7,139,301022.00,19415400.00
-41157509.00,-71418077.00,7,139,301022.00,19415500.00
-41157512.00,-71418091.00,7,139,301022.00,19415600.00
-41157517.00,-71418108.00,7,139,301022.00,19415700.00
-41157522.00,-71418124.00,7,139,301022.00,19415800.00
-41157528.00,-71418142.00,7,139,301022.00,19415900.00
-41157537.00,-71418170.00,7,139,301022.00,19420100.00
-41157539.00,-71418182.00,7,139,301022.00,19420200.00
-41157542.00,-71418197.00,7,139,301022.00,19420300.00
-41157547.00,-71418213.00,7,139,301022.00,19420400.00
-41157551.00,-71418227.00,6,159,301022.00,19420500.00
-41157553.00,-71418240.00,6,159,301022.00,19420600.00
